section_type,valid,d,b,t_f,t_w,r,n_r,A,ksx,ksy,Ixx,Iyy,Ixy,elastic_modulus,poissons_ratio,yield_strength,n,mxx,myy,vx,vy,mzz,utilization,failure
i_section,True,218.61316202318096,191.05685478670333,11.292256804081523,29.088304987302344,6.2932762189513705,8,10052.106353989628,0.4310372361394032,0.5276750499934375,64998536.99155192,13536603.572187155,2.3304336606392725e-07,0.0014986307972611,2.776470557264467e-44,0.0011869778032043,6.307419116105551,-67.59125549887267,28.843569973783815,-0.677195962419726,-0.40601888939334685,10.581868042326882,0.9695601639988151,0
i_section,True,305.25310167052476,80.54631885105258,8.933234003726678,9.077425395709112,9.64932674492296,8,4130.183580933984,0.3476807785323832,0.634570722333174,51203680.89571859,799963.3912765901,-7.736990705750569e-08,0.0015987001166898,2.5287956670636594e-44,0.0010902144593675,0.024204305105529088,76.41034714533696,-16.217403577248184,0.1470896058382462,-0.3156799582074774,-0.5142633154436774,0.963228828536233,0
i_section,True,196.1970898113414,71.30202200421894,14.762104696181334,20.53079856370508,9.055357551496442,8,5599.608687471604,0.4794470729042774,0.6545416673013736,25763948.099243075,1023316.0294968408,1.4628477625801865e-08,0.0014921493132033,2.4738353832343295e-44,0.001,-1.005320590211462,179.33062737297206,7.46069984715883,-0.31696391416675473,-0.05344830659939566,2.8639601874523954,1.122352855644733,1
i_section,True,217.3852677900162,55.2325663039188,9.942488076963704,11.95581611241268,12.5932942676987,8,3599.882042239877,0.4040113482932179,0.6733505097817153,20790869.697064403,319143.2681980735,-2.000399515418044e-08,0.001363969589219,2.199850176770023e-44,0.0010347829317413,0.005545107330608196,-52.36377177070725,-6.543868489897445,0.04124605442643819,0.07820894902777871,0.33839938697843985,0.8132803616842327,0
i_section,True,293.1742909324146,133.8662224170181,15.2822297786939,19.230899237499862,19.550556655140973,8,9479.928401580566,0.4595544382086334,0.5587634787869828,113541271.9050393,6337478.023084051,-2.769070191438445e-07,0.0016816521616082,2.5090176746587863e-44,0.001,2.6502806038251765,-164.8022048900455,50.32754711610482,1.3234744702671275,-0.5258796341889599,-4.011640619440225,1.113817739148201,1
i_section,True,323.47812181113443,54.25496091338093,13.522547674376884,29.82882192365017,11.358352457577306,8,10423.716510325785,0.69012940871966,0.8060554317353231,102435365.42033944,1051061.53036507,-6.942969314874684e-08,0.0016767368044897,2.4427866155724837e-44,0.001,-6.977345356161564,182.2816325063054,0.9010628676016759,-1.2350244378950133,-0.8207935583191596,-7.395781061095395,1.1793082419000904,1
i_section,True,159.9137097615073,133.17531594211954,15.547732712052897,25.54058213384994,17.393930005389727,8,7698.908401366611,0.5889138410896364,0.4731031079229855,27191255.951580275,6377290.383536927,-1.7345516897947736e-07,0.0015939933699622,2.148254598984012e-44,0.0011546180151286,-1.5433860589804949,179.84862078499788,-25.218030170174423,0.592703565691339,0.9328019469409776,-2.4579344182611567,0.8688215213577193,0
i_section,True,267.77679602611613,119.69302548033882,29.68122919475446,11.081261614060535,10.123354460544544,8,9505.4328494194,0.6500581305513016,0.3017083171081312,110521773.7746494,8512319.658490092,-1.1905168540736986e-07,0.0014667829534951,2.0636848533755837e-44,0.001,-4.029794614398955,-184.49249912661583,-39.52712091811208,1.0025714990932764,0.9312802255586144,-3.447603404679747,0.9253511549377453,0
i_section,True,160.06318191902702,100.91684670506442,26.531365922014007,28.89520702384205,17.943737828473104,8,8731.57965669203,0.6765822975274196,0.4920088899052495,27833610.74829321,4861013.911188322,4.4395131554351486e-08,0.0014750180083931,2.308424734159093e-44,0.0012495463297677,-3.4595866949927787,213.2541822741404,26.787579825575072,0.03230895324345168,-0.7550857690650976,3.9907506239661306,1.0303471374878226,1
i_section,True,236.77020577564568,66.03695155313775,19.796342645147114,8.229660119464066,10.463566440105474,8,4334.14743649183,0.5553710845307128,0.4358958908110257,37011841.95563893,963798.837202914,6.833098088871272e-08,0.0020231407901876,1.4647635302973078e-44,0.0012066320523945,-0.8740899662186998,-181.6027951010637,18.61585203179452,-0.32124877852081263,-0.8010354169103682,6.237392615633221,1.1980932142427128,1
i_section,True,391.5872168425728,156.38837403801313,24.141583604908227,9.03694309414366,6.346912114243132,8,10688.984082473418,0.6009601708490447,0.3183404571779146,286744105.15191877,15412054.570194509,4.006410728388218e-07,0.0014528630452445,1.688982991218688e-44,0.001,2.9322890466375156,-693.7014540370216,72.00143301306969,0.5918614266922045,-1.2941355038985818,-7.852468704382737,1.1886931545070722,1
i_section,True,355.3517013937362,293.0160707682983,23.595552034286264,9.85172881642985,9.217643119458394,8,16938.835601053015,0.6912404030983264,0.1950211109118765,406881052.7746744,98964243.4234356,1.974715766900677e-06,0.001473823774771,2.050572298317509e-44,0.001,-2.6389052281359406,-184.79189826098818,0.7807337877099849,0.5907695926072876,-1.5337496321337383,9.606079654552012,1.0156512334230838,1
i_section,True,337.35248763075816,249.8987445989449,10.553321564049524,13.21922086313761,12.01285039586823,8,9582.718081198926,0.4906954814183472,0.4229984021697747,178800781.35336575,27521942.305533446,-7.486106209978167e-07,0.0017105936039077,1.627736098135407e-44,0.001066084288287,2.4919559138600147,391.26345624607364,-20.801620292930973,-0.059453601235986905,1.429260158742535,-3.2342291232751372,0.8935530565352124,0
i_section,True,271.9313636611421,255.07907274459356,10.791245362857168,16.502290291796935,17.995136082445054,8,9923.061648647346,0.5187256123247147,0.4011187795732285,119690686.03549008,29990932.949449103,9.927698685098349e-07,0.0015830525225575,1.3856515645046724e-44,0.00129486590352,7.1220219751502505,-423.08265208279926,55.9500800974225,-0.9181842764817958,0.23610309537814014,6.1784893308502244,1.1094430020656183,1
i_section,True,349.69853655367166,278.2935234124045,14.575302143782164,15.80559871166993,9.855939967746435,8,13264.816396921837,0.5339947343389468,0.3744786428172404,273443781.42429036,52471736.42052491,-4.00290303605425e-07,0.0015995497874444,1.931534320707588e-44,0.0010674161234345,-5.075380388075702,-910.8930736102262,-7.444707585553557,0.19994840208024592,0.5470715979494409,-16.48802736820592,1.1342023283852911,1
i_section,True,110.6721638715098,175.9272953686866,10.955835249187448,26.015121922606102,13.63283278663136,8,6328.40242039307,0.6247211160017774,0.3355706005037446,11418434.332430718,10116511.363835497,1.0196826240146429e-07,0.001712522883374,1.3860307869420078e-44,0.0011705093536139,1.0585440801572867,-128.4902098849089,-8.808054106736416,-0.4913795037516921,0.18829468605553573,-5.638205842199168,0.8172553064012815,0
i_section,True,282.52841641778946,176.70443112683472,14.146521101148696,19.31084031400718,12.085171284429435,8,10038.217294793065,0.4696094919299919,0.4944013297395938,118553852.2328345,13182063.178092094,3.8380767313920507e-07,0.0017440716988013,1.287808768695098e-44,0.0012528353137504,-4.3491469138380605,441.01299555495945,-11.340470725053155,-0.412049082918464,-0.002309866903676623,7.780246778037426,0.8403356796087121,0
i_section,True,256.40412634795837,229.41442474261697,15.501411736084616,24.50356008890628,9.382076510478807,8,12713.504157207912,0.5133003063012421,0.4227795602852017,127670438.9309956,31487524.530128453,1.6162037833901925e-07,0.0018007525261254,1.236796632011751e-44,0.001195707953933,-3.9566239449442624,-33.269187345002926,-39.801012808659515,0.10051512228400802,-1.3870399466249168,13.272346667972544,0.8051938226453654,0
i_section,True,226.94353993289235,197.6797738304092,18.980005678195987,22.424974434101586,7.227761954226468,8,11788.094826345436,0.5710535377929269,0.3733406378749329,94370914.50066917,24621423.245820988,2.873540114669458e-07,0.0015192321646124,1.6736774777376526e-44,0.0010195811632131,-6.385793072244423,20.902002776035133,25.49113102279234,0.41764567328726016,0.892746000063728,-11.687521010817694,1.0631862106476926,1
i_section,True,393.4787560391003,248.04014945463143,14.87534532024021,9.729818872796166,7.72348208548786,8,10971.148640879224,0.5745612066303408,0.327924585969931,305305693.68837374,37864308.55060468,-1.2075989134133594e-07,0.0014460346129893,1.5637704853417594e-44,0.0010315108540239,-4.533146230550309,-903.3068509845341,32.88038607131291,0.7365768275033376,0.8045067614499141,-9.567493272147278,1.1971482984393602,1
i_section,True,300.4661481414847,82.43319669141337,14.650425666191229,15.48161122097305,10.500371756327516,8,6710.984388290428,0.3893543329259916,0.6455496184879659,76826160.43177453,1462008.9653498798,-7.969090623383621e-09,0.0018260446412376,1.7211640909564424e-44,0.001,-2.5974130192616265,30.57940563222195,-23.791653578287324,-0.6415905910807598,0.9273926252399423,-1.3924680513311247,1.1175947734956262,1
i_section,True,113.15011233322532,106.41125422507125,15.178375995524764,25.584464408607708,8.014208968509013,8,5405.346388668479,0.6275355193344909,0.4495788408797737,9112606.029639358,3175971.2970702345,-3.5304433806742815e-09,0.0020609189355683,1.8432376012748137e-44,0.0011859127342252,0.5154694309265274,-149.94524407616845,-18.79234628455767,0.43493105221603473,0.1499738979578305,1.3312448992837136,1.1308699270612326,1
i_section,True,239.02217849649213,68.22472623439737,22.85109225420114,14.354229326308248,17.313092088885522,8,6158.163400668044,0.5427555878079205,0.533486695204577,47486962.084552154,1292829.404974535,-1.1673275811928207e-08,0.002493201644991,2.0824448891332952e-44,0.001148248144835,-1.743468354057917,230.0597733837126,-18.746949482563988,-0.49016537240898783,-0.6744226052375447,-2.0977925713029806,1.1816220980683587,1
i_section,True,150.52928454587718,69.4920711152956,25.660572911047993,29.07145580777815,19.86196243840499,8,6799.552451780218,0.7055826826414041,0.6037895906772799,17177834.14796076,1770245.3971632568,1.2282598331951448e-08,0.0023695173993457,1.8606351975717264e-44,0.0011220254447475,-0.3828459276032287,145.53489752062518,24.031836290323515,-0.5528834522793614,-0.8222645587710121,4.2282431358209225,1.0388943739451648,1
i_section,True,145.0322939625224,115.3416218836197,21.42824016486134,27.17912208529568,13.796728473997284,8,7888.588574704715,0.6529217498220692,0.4451355573545464,21873782.237439208,5699445.253977854,0.0,0.0022350116499911,1.8195715661557664e-44,0.001,-1.3677781387407366,-286.1126517447153,1.0962991006987988,0.6610440021086255,0.958961588857802,-2.0106223476559486,1.1991406073223765,1
i_section,True,129.19682552382164,156.03084725351553,20.344389787745065,15.843931708223048,9.975780663182476,8,7839.062857618302,0.7178628733430452,0.2280859038280896,20096148.121210583,12919074.88992261,4.413382196859529e-08,0.0023080576767417,2.172814057472853e-44,0.0010234400768811,1.434932781626547,179.31690748151019,19.356238632331316,-0.20639679181739848,-0.17847177642698686,-3.8996497548470566,0.8563427194856373,0
i_section,True,374.4656754234191,114.49522281668018,15.239997438369564,19.930799625940026,11.241255981434715,8,10457.520208211025,0.3582261368223938,0.6611455666656008,183464419.254691,4057391.0284156175,3.659074447720822e-07,0.0022270857410297,2.0054922757138536e-44,0.001,3.2497637894939038,80.19230434340155,-23.954033540603653,0.5832149404226221,-1.1422179254888343,6.505798618426628,0.8473435114724395,0
i_section,True,351.5943633579218,166.52396503727186,23.264213464992864,24.188986658198736,9.498404096679,8,15207.15198142613,0.4759274796349418,0.51364621566298,268196299.10656515,18281007.58616639,-1.98476531823565e-06,0.0017009791041604,1.7038580871733796e-44,0.0012844123159131,8.498316850900508,-153.3424560688278,46.22384372698068,0.8687034727967773,2.2269094179072315,-25.631274031649156,1.1557777886264902,1
i_section,True,264.8678603475246,113.22394051638996,13.883665840314698,10.10644287300456,19.74929975857558,8,5885.236183269444,0.5351696701781401,0.4457949898243274,65281568.36492394,3415565.5991678894,6.246394189010771e-09,0.0023296504812277,2.266066964859033e-44,0.0010449614170417,3.8147063888558113,12.8476359001739,9.363617480502878,-0.5725877384361368,-0.15519410092343167,-3.9340943652101488,0.998347211010222,0
i_section,True,110.06116872705576,78.52690617266896,15.924797774554994,10.837005788536924,9.243768846560403,8,3424.225257395201,0.6748641330686376,0.3295593493581609,6129519.564414197,1298036.296872412,3.8808718101255136e-08,0.0022029200177031,2.220317172903016e-44,0.001,-0.8948792519963906,97.6298433621561,0.30155531973692934,0.20366203862670235,-0.16270332379904118,-1.5068384127225385,1.1471475726724985,1
i_section,True,104.08799595256068,118.01213499590652,21.00025374184643,22.738257435371413,15.238009244013888,8,6573.75708344154,0.7452816454024814,0.3247159887902711,9348182.018595532,5860289.92111692,0.0,0.0022685174163502,2.1276571375356825e-44,0.001,2.096671139744836,-118.47652256284415,-18.986433803702727,-0.6601024720686363,-0.5747698178271182,0.9234442838033092,1.169710785084167,1
i_section,True,350.3824697793236,164.75634327252516,27.458889574321464,27.67278771034242,12.453598155759805,8,17361.595193941266,0.4997794583739332,0.5130696390368874,298814433.3407514,21027889.9859803,-2.143939311145648e-07,0.001900490486256,1.6442542277372464e-44,0.00102005287873,-0.18600031068202394,-591.1662831605172,-3.3925948553018976,1.396119348120664,-3.227329360510142,2.665931318405199,0.9853567769204101,0
i_section,True,146.18226153479867,87.0858679148607,9.26002332718555,17.639644780136095,12.374001404161778,8,4000.213165564738,0.4867739130549703,0.5869679468139103,11134254.211916115,1096813.3073508826,2.128301497059003e-08,0.0020512011923792,2.1803377070391451e-44,0.001,-0.41085516293618507,87.95062904570284,-7.460759908996809,-0.10415357181810295,0.10363712929001097,1.9524550237651528,0.9765262101265707,0
i_section,True,150.75019711589889,257.9638389306017,29.09788688242392,20.34419418123028,19.013072838701508,8,17215.16921585814,0.7720612179808105,0.1565510487438837,58513772.746484734,83386976.13012071,-6.033450720873044e-07,0.0020259730885909,2.1357402456672758e-44,0.0011099987595529,-5.845582222446428,341.9860267784477,-9.346778598134312,0.3361562721673584,0.855226736156553,6.197141910474642,0.8222049799750543,0
i_section,True,313.0078508065628,115.89216856045483,14.30803952648418,19.218344752449596,13.688798348574196,8,8947.697786263801,0.3979667660909889,0.6246751649839957,114074772.04930328,3908083.172469272,8.97960705577661e-08,0.0022687720290174,2.3173875113440896e-44,0.0010593885039575,3.1229021712886436,-208.82726854375142,-14.706470396330905,-0.4989871445843765,-0.4610355898302054,0.9545855016398465,0.8057276465395931,0
i_section,True,347.5891210161534,71.28119478535592,22.403677476857855,19.113224811834993,14.33020020534082,8,9162.736430121631,0.4350584296245075,0.6708005322514853,132769414.15002768,1559785.6678567224,2.761582635727548e-07,0.0023185410487615,2.149012123983669e-44,0.0010814689988112,-4.983219538414073,-338.84974363888796,-12.256838049692682,-0.1744924503086688,-0.7326860159621454,-6.2590345914498675,1.172057620235972,1
i_section,True,331.78918266863104,252.4195651066915,25.38772892953884,17.868671212288795,6.0290217367973264,8,17870.21914886267,0.614364236386727,0.300464248996416,335169385.47390825,68189182.49628071,-9.243395048917052e-07,0.0016372763208118,1.4806792501898768e-44,0.0011785690244907,4.4169613847139235,-357.74931033146805,7.610053815840043,-2.314760917534385,1.3279640172965903,9.910333649244226,1.1006859963537767,1
i_section,True,355.33137735899305,85.33250274374167,8.96428943287082,12.683802420247895,18.993020872034208,8,6128.585549908851,0.329891987355183,0.6909429580404126,95122225.99461024,1026323.2550297476,-5.4985533450377735e-08,0.0021171990980499,1.7647318390261334e-44,0.0013041739757785,-1.3228390525870464,-172.6845403062243,21.904622371525033,-0.7301799119843142,-0.7428520023193608,-0.6340858308344878,1.1110533027247378,1
i_section,True,274.3667522728218,174.0224855268831,12.007427616295177,24.046922370767795,10.922544960544696,8,10304.864725915097,0.4085106966795507,0.5710402312266851,104997795.51330312,10859448.17493172,1.037438304583731e-06,0.0018515344976732,1.9257509447336888e-44,0.001,6.798203642657881,175.1126941355899,-4.997349974967176,0.0030749020564033265,-0.21901460615071092,-8.530115424823524,0.9329495654924098,0
i_section,True,157.79239646753308,157.84001723521564,8.489417542717172,27.56800806425118,8.435951039768248,8,6624.849425368926,0.4457566044738555,0.5339031915663929,21660888.43412052,5825432.700022937,5.949715811185438e-08,0.0022012351717553,2.536468028284403e-44,0.0014789008300145,-4.089781024332015,125.80106138573926,51.416493395001424,-0.029478738443708775,-0.12950977576738495,7.986975497273831,1.1983429243642347,1
i_section,True,161.63344237330028,54.33844915849394,20.66178597469654,11.276371923874366,9.508398548011742,8,3682.1036956001417,0.5929485990187952,0.472612200933813,13141560.602138232,572023.0842743984,1.9971008867753593e-08,0.0023681189470881,2.665440424061083e-44,0.0017494480291195,1.1955520511108237,-26.554198468752563,-11.036126186942457,-0.17042734658108105,1.1598957703482116,-6.4413433357180185,1.1065027304112247,1
i_section,True,305.4973306116142,155.5495456657016,16.904597774322134,13.432368042445002,17.256819273725654,8,9171.883815766252,0.535809577853279,0.4277306142458827,136661362.6033363,10691414.367882904,-3.361541003747886e-07,0.0021644708798944,2.277103325337423e-44,0.0013405821166294,5.606420638442765,349.28509602457626,-52.922785179003206,1.0499044615912043,1.416604368497638,2.8394214526577675,1.050746015169827,1
i_section,True,168.4489215241464,165.26483158490015,22.78275462780589,11.338714130940035,10.976412731837131,8,9030.307034420655,0.723688024655967,0.1987614460554709,42395936.92954226,17161946.934443936,-2.1056709845125698e-07,0.0024878955547866,1.984161922356886e-44,0.0014848642046216,-4.843503927848316,372.97167767381865,-0.7334160293939064,0.8558997170356338,-0.834904801501656,-2.2195061293918843,0.9822606650596934,0
i_section,True,259.00035503395225,297.0646244699399,28.78074059248698,14.667454190705625,6.422792146932656,8,20090.57140571526,0.7199797837170263,0.1686530690158391,238103512.8532865,125804555.9608162,1.1301527866403743e-06,0.0024722035435156,1.709165926382492e-44,0.0010040722837155,-5.821793699047599,940.0553484024745,-44.73351915361056,-0.47909314714091306,0.058581427692624324,16.08683095030787,0.8545501186059196,0
i_section,True,214.7462107636652,227.77355298224788,21.595950258024725,13.007245326821137,15.812817132731034,8,12290.63834809178,0.7024261830107565,0.2116284814334052,99107543.90829732,42589593.07032711,-9.679312962397011e-07,0.0025257182693266,2.510446136651955e-44,0.0014215503843866,9.623880077707101,634.6124299853377,58.93412942424231,1.0244573571318976,-0.5873868580248092,14.894470829059282,1.1553050793154211,1
i_section,True,130.35561319263692,54.27994022610631,8.546034107936377,9.22195167796181,9.942515218479034,8,2059.723852038333,0.4950170394055433,0.5519840984151201,4822543.698202976,239646.63523112185,2.078853110067729e-09,0.0034999864006487,1.7342257001131678e-44,0.0010200094222045,0.5985198828307386,-21.43110758403595,-5.331767607870526,0.0804650539666123,0.03971055755654884,-0.39072618976507495,1.1609242753360784,1
i_section,True,277.2782567344731,156.7610042826962,15.962742273451951,29.261584800429475,10.97054596297848,8,12290.55899437715,0.4339800888513829,0.5914874254906017,123097113.34776992,10792726.932642164,-5.433876037034225e-07,0.0019281593641474,2.1511092285948896e-44,0.0012620623813135,6.199871490518585,-417.2703202584071,-18.930654581046973,-0.0790145415914927,0.043834650880329694,-3.0090033996879484,0.8810031987293289,0
i_section,True,109.63721088392792,255.82076264849877,15.396689034004824,11.988247766909703,17.281300169421044,8,9086.996691518176,0.7701717387527308,0.1208409035232241,18471743.5957831,43002209.527290896,-8.496350682955273e-08,0.0027403605658716,1.9243269010399804e-44,0.0013492164749645,1.0235036511492317,-460.2812611656503,31.266965006853695,-1.0846480821153206,-0.35692437385271786,0.21137177826721046,1.167083337765436,1
i_section,True,388.13671703078984,243.7668726621535,12.523391457662294,13.661403446434846,19.242802120174343,8,11393.488105851116,0.4947491016429272,0.4377103732826071,280213668.09837735,30356797.292247254,1.5529617138743562e-06,0.0031484636569262,2.092843832356338e-44,0.0012460083978897,7.647467202010424,241.1384947062899,-43.32204404252118,-0.6439171320589384,1.3110719238492186,18.129682799939467,1.1975410521900054,1
i_section,True,381.0108392679144,115.23454852894707,19.94427129810993,10.639108983644965,17.05363545870088,8,8483.071691397276,0.5073152894858961,0.4644726609455837,192307902.86360577,5145268.760932678,-1.4748266523972284e-07,0.0039467459324019,1.8457549584848414e-44,0.0010616745826955,1.2241799966538485,1.5047337346683023,15.072883011874739,-0.6699232866720548,2.0133987753683966,-8.938584131861614,1.1493427673546242,1
i_section,True,336.57205650244913,134.21067347641878,8.758741346956464,16.436989322753465,9.792016350968265,8,7680.158643941812,0.3129528224223242,0.66335032848875,109762971.60375588,3656635.2447099136,-9.211583476839189e-08,0.0037913781746527,1.4188000132165124e-44,0.0011169334818016,-2.381176281495852,158.96233517906646,12.774081297140677,-0.43415341990021394,0.49430477031968595,4.703115424089725,0.8778527872219044,0
i_section,True,390.0882078208529,76.65710726717407,29.60451583244089,17.4708397060115,7.426788744633234,8,10368.32808906922,0.4423070375803424,0.6116175816342166,201832474.65570697,2375056.431386299,3.429158264003585e-07,0.0040738389842999,1.6581427309102625e-44,0.001,-0.90894054071726,-45.69342019000127,40.101419774414715,0.061169054186473136,0.3950104297402116,-10.013302310951008,0.8037772451226723,0
i_section,True,276.83569359583885,80.22372704255685,9.289842485132088,24.356138969656875,7.690151936472805,8,7832.970995977606,0.3817238761991866,0.7694866786194088,62493662.67220184,1120621.084379822,-5.513877377886654e-08,0.0036948013028759,1.4558918505110452e-44,0.0012158235192805,0.7119866202205946,-141.0183431436321,27.968679103987267,0.43164759246593803,-0.23939993181367933,4.636594024813731,1.1550969959872228,1
i_section,True,221.52239251981393,123.53841273029728,12.886800919836231,29.41196757899844,6.706221005175129,8,8981.175225282308,0.4257014407467458,0.6417491725149957,53446747.13046317,4475076.747639663,1.4985914396250644e-07,0.0040783660137837,1.7451872603652965e-44,0.001,4.209122037742227,-171.42029626137244,6.240032078835545,0.53174323883533,-0.16158471376091996,-6.9862171079194635,1.011744512810599,1
i_section,True,326.74436391913264,274.1767252038236,24.90107341920846,22.418659403896665,16.79323049948087,8,20112.761259309,0.6052908175247141,0.3296084909793019,355929215.04428095,85856940.39269961,3.1265801666281026e-06,0.0018989378479863,1.7753208240588454e-44,0.0012845831415423,-11.18052296210306,-554.6601427773805,-91.30940942803464,-0.6683844258134659,3.261213848898222,14.19874867429383,1.0112522387149225,1
i_section,True,301.9372110903215,79.81152407039092,11.193412601145637,13.710688278657612,19.4118024956874,8,5952.928398853864,0.3903680157970777,0.6562772214905378,68851007.57573165,1055548.4594002292,-5.96211455971894e-08,0.0043933150141105,1.5336130811219541e-44,0.001004436948343,0.4322556884734557,27.599220440820194,7.579384281338899,0.27660369855278594,0.946894040840725,5.364790067997736,0.8920931222599552,0
i_section,True,174.9021329429433,168.10651938854585,9.731861258742857,12.80621306363658,11.81885047232765,8,5386.136536079544,0.5615434327361772,0.3679010190523566,27045930.726209484,7743524.020228755,1.4060448086102402e-08,0.0041398154992656,1.7099024238491088e-44,0.0011210562325224,4.56820524961169,34.77952102835034,23.990004897033227,0.5895412705547592,-0.010244858651271088,-0.7861525627781947,1.0891772183146866,1
i_section,True,128.0238300135729,293.96161612747187,8.442972875511089,27.518925075604336,13.882255875368347,8,8192.713102223102,0.5850806492826559,0.2482886503872197,21392191.269733302,35988101.3334818,-3.675799233483936e-07,0.0039588438606246,1.587118078698588e-44,0.0011246297556894,1.0832188156104605,-45.30178286269162,36.40024645304286,-0.41446200879049194,-0.9678727432144176,4.124165962415386,0.898949443129165,0
i_section,True,240.6730059038755,218.15336512287072,26.107612532468625,14.593755355115045,15.5369585333113,8,14354.799475564792,0.6945984821018527,0.2297539741934224,141650398.77512708,45251168.67943006,1.3292766331976964e-06,0.0033279620802343,1.9850642212153845e-44,0.0012410932567638,5.368164347270158,-861.0755340942051,13.33220953738755,-1.8783514489231241,-1.5297388835743226,2.608667280047448,1.0979121896248676,1
i_section,True,147.3969049825802,142.73533914575967,13.93960178128924,9.866538634738903,18.838804615900298,8,5472.556576624756,0.6891616478422526,0.2620681837700754,20157388.96312028,6796496.695555993,6.704585730097811e-09,0.0043408842288469,1.4404049828387377e-44,0.0012694457257973,-1.099839278637728,6.234805471685229,15.630843110008186,-0.5450099732945218,0.7521236393616707,2.6458313779495333,0.9536012945725707,0
i_section,True,183.14610156916177,56.53148130605255,15.400085293390289,27.91963333312736,10.410365063827523,8,6090.502533495718,0.6449899458063507,0.7444645222743762,21032320.072270133,765958.9682570243,-1.1854896042461389e-08,0.0030687563974085,1.823806403822436e-44,0.0012076010646972,3.1039711217107215,-7.073581965021813,21.115661094551655,-0.5998496128765113,0.885284638435199,3.664708416764802,1.0928031377814427,1
i_section,True,269.1305443871703,54.54580392480264,27.544432650876622,16.282820965379948,8.63866520921813,8,6556.091398553576,0.5069127929893797,0.6185804494121759,58068596.899986595,828949.708675103,1.2275179295787e-07,0.0043862566116192,1.5510941169836194e-44,0.001,-3.8174190237642045,68.98806942115348,11.910245122631837,0.10181892927557405,-0.4545913687265127,-4.253579353668046,1.134087143697767,1
i_section,True,276.5161952211138,92.2139186681471,27.20220075066013,28.361361943989476,16.278565031561527,8,11550.676002754077,0.534931019776656,0.6236650079497219,106869686.09981304,4054592.6847690702,-1.612215016782516e-07,0.0043324986040359,1.6698619782713442e-44,0.001,0.13374182864955816,154.08514452276327,-12.118566219707011,1.1777677822722643,1.7542546720299728,4.835053594890978,0.9136411734475358,0
i_section,True,263.17361786776866,292.48696184009475,20.262340927601276,22.393812934624563,10.241622404550018,8,16931.697341690306,0.6141149595608664,0.2944361654785808,196953853.29305995,84725942.61252926,-7.942104901482917e-07,0.0035179184340976,2.012001777077614e-44,0.0011719535040431,9.117710592394301,607.8391417857774,-55.816372480328795,-1.8225684721816222,2.183218676389775,5.426814580361501,1.1038377696432726,1
i_section,True,111.38158712404724,126.78482712225002,18.759121406331698,20.43742487801232,12.943516592673149,8,6414.539519541929,0.7095580482031618,0.3098390279465179,11199887.10502492,6450974.480004206,-8.6636345963325e-08,0.0028554131194194,1.340241347192572e-44,0.0014964915159035,-4.174742497031431,-183.9943180127643,6.966999954875242,0.2043973084319517,-0.4816300326904004,-5.7735579709470946,1.0920659933785575,1
i_section,True,277.33951152644875,57.83195604726528,19.5969784268066,26.02859252079788,15.134364083767965,8,8667.898008632277,0.5766031504679193,0.7456416535648042,69723120.01034139,1038330.1151804836,-1.12574460781477e-07,0.0023267664112471,1.4141284814762726e-44,0.0015003874152514,3.4352244210966845,45.36924174410461,41.349949463423435,0.1925069610064408,1.360970145131556,-6.736992684195938,1.0917942629727566,1
i_section,True,226.7861737408356,220.1306686077851,22.74416726449663,27.247377105247264,17.925489010423775,8,15237.54490847735,0.6181050891143862,0.3550782721603986,120318364.05729744,40833414.328964464,-8.769014295690924e-07,0.0041154853384243,1.66278125763286e-44,0.0010232809746124,1.3578014420289803,2.0678131682449146,8.685310173529452,0.7947474336342176,-1.613822168874669,-9.086951579312288,0.804782164129138,0
i_section,True,215.1207370031389,130.51186119697695,26.898094654649412,28.04971438402621,10.27396809672763,8,11639.53300470374,0.5897888221596557,0.4654120630188687,72995570.27027832,10288048.162967218,-2.1280191344324345e-07,0.0032823573794974,1.5155755774299317e-44,0.0013735004647567,-8.694580509281776,-367.71405109447704,-15.049222163066593,-1.2154286061118438,1.0467856820179344,-9.028604964823488,1.1334284766757419,1
i_section,True,107.79946406990392,78.16604598070919,9.491438507305356,20.014970088537577,19.506492384175232,8,3598.1116266549852,0.6292369541053228,0.5607455526934023,5307375.515245006,889899.9898271001,-6.212931784113867e-09,0.002927747264499,1.5530693675799828e-44,0.0011906921202934,-2.1665823958688857,-28.386684692803872,-12.158475369215001,-0.3015077975983546,0.12679931307194334,3.9247979358111675,1.196449229759454,1
i_section,True,304.8437219883496,226.47304755528108,9.783750214257635,17.249706639231437,12.236089094649234,8,9484.902568897644,0.4334429265886379,0.4939342586236486,132452307.31850883,19081039.09854857,1.641200631260107e-07,0.002482655798648,1.3404059166234077e-44,0.0015183697388179,-2.158952947364523,825.4780758483953,-99.19452745946171,0.5857803490631435,1.3420919299034453,-0.6673888413452607,1.163238828041047,1
i_section,True,228.7231164637379,249.90891592233197,12.491602453161596,14.7228308137737,18.809689709244086,8,9556.167128765986,0.6018998831072977,0.314336717172564,86423267.89361212,32595428.135554247,-1.4648320374983546e-07,0.0027815723302319,1.4477617017989392e-44,0.0015235196315128,-6.554145404837511,-553.2280379730438,49.29278166196341,-0.4870827125796627,0.14647885342997935,0.006462052010998436,1.054722445140823,1
